,cluster,file_path
16274,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/P/U/TRNPUAR12903CC2EB8.h5
16275,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/P/U/TRNPUNH128F145D165.h5
16276,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/P/U/TRNPUNH128F424509A.h5
16277,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/P/W/TRNPWAR128F428AD71.h5
16278,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/P/X/TRNPXZQ128F92FF4BB.h5
16279,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/P/Y/TRNPYQI128F427162E.h5
16280,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/P/Y/TRNPYTR128F147B4BE.h5
16281,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/P/Z/TRNPZWV128E0788BDA.h5
16282,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/A/TRNQAXF12903D036D2.h5
16283,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/B/TRNQBWX128F1454829.h5
16284,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/C/TRNQCDI128F930346D.h5
16285,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/C/TRNQCVY128F428A896.h5
16286,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/C/TRNQCYR128F92CF937.h5
16287,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/D/TRNQDJI128F932221B.h5
16288,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/D/TRNQDPE128F93164FF.h5
16289,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/D/TRNQDUR128F92FC142.h5
16290,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/E/TRNQEOR12903D053FA.h5
16291,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/E/TRNQEXT128F9314144.h5
16292,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/F/TRNQFQV128F930754D.h5
16293,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/F/TRNQFWE128F424D94B.h5
16294,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/G/TRNQGGL128F4214A9E.h5
16295,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/G/TRNQGMM128F428E88F.h5
16296,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/G/TRNQGWF128F42B3286.h5
16297,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/H/TRNQHJP128F92FD73C.h5
16298,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/H/TRNQHKP128EF35F664.h5
16299,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/H/TRNQHNR12903CB7880.h5
16300,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/H/TRNQHOO128F92E9DB8.h5
16301,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/H/TRNQHQX12903CDD740.h5
16302,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/H/TRNQHTG128F423129D.h5
16303,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/I/TRNQIAC128F148BBB7.h5
16304,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/I/TRNQIBU128F92DDEBE.h5
16305,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/J/TRNQJAL128EF351881.h5
16306,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/J/TRNQJMT128EF344579.h5
16307,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/K/TRNQKGV128F4234BA6.h5
16308,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/K/TRNQKQD128F426838A.h5
16309,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/K/TRNQKRB128F422EE6C.h5
16310,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/K/TRNQKUA128F42A9040.h5
16311,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/L/TRNQLIG128F427DC4F.h5
16312,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/L/TRNQLZX128F4286C4D.h5
16313,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/M/TRNQMGD128F9346833.h5
16314,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/N/TRNQNLQ128F4282113.h5
16315,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/N/TRNQNQB128F4292E31.h5
16316,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/O/TRNQOGC128F93171EE.h5
16317,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/P/TRNQPBH128F930B9F8.h5
16318,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/P/TRNQPIB128E078724C.h5
16319,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/Q/TRNQQOS128F42AE017.h5
16320,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/R/TRNQRQQ12903CAF67F.h5
16321,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/R/TRNQRTI128F427D4D7.h5
16322,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/S/TRNQSMS128F14A9E0E.h5
16323,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/T/TRNQTLJ128F930577B.h5
16324,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/U/TRNQUIT128F428A0BD.h5
16325,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/W/TRNQWAD128F92CC984.h5
16326,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/W/TRNQWIW128F4231114.h5
16327,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/W/TRNQWUF128F4280FF6.h5
16328,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/X/TRNQXGQ128F933B6D0.h5
16329,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/X/TRNQXNV128F14A0036.h5
16330,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/X/TRNQXPB128F9316747.h5
16331,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/X/TRNQXQU12903CD3735.h5
16332,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/X/TRNQXSW128F93238DD.h5
16333,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/X/TRNQXYY12903D02EB7.h5
16334,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/Y/TRNQYRM128F42559E4.h5
16335,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/Q/Y/TRNQYVK128F932A828.h5
16336,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/A/TRNRAPI12903CDF679.h5
16337,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/A/TRNRAWM128F930EEA0.h5
16338,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/B/TRNRBHL12903CEB825.h5
16339,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/B/TRNRBRA128F92F0F18.h5
16340,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/C/TRNRCBX128F42922DC.h5
16341,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/C/TRNRCCB128E078C8F9.h5
16342,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/C/TRNRCHJ128E078D27D.h5
16343,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/D/TRNRDCY128F92F9A7B.h5
16344,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/D/TRNRDFJ128F9356D38.h5
16345,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/F/TRNRFGG128F92FB882.h5
16346,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/F/TRNRFON128F4253625.h5
16347,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/F/TRNRFPC128F42599E9.h5
16348,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/G/TRNRGIP128F4271ED9.h5
16349,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/G/TRNRGSL128F4277499.h5
16350,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/H/TRNRHQD128F427E465.h5
16351,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/I/TRNRILF128F4266C43.h5
16352,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/K/TRNRKLE128F930F8FB.h5
16353,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/K/TRNRKLN128F4263FAC.h5
16354,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/K/TRNRKRS128F42640AE.h5
16355,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/K/TRNRKUO128F42431DF.h5
16356,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/L/TRNRLSF128F933AD94.h5
16357,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/L/TRNRLSZ128E0793088.h5
16358,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/M/TRNRMXA128F42598AC.h5
16359,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/M/TRNRMXI128F427FCC4.h5
16360,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/N/TRNRNYK128F427337F.h5
16361,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/O/TRNROKK128F9311248.h5
16362,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/O/TRNROTB128F93133B9.h5
16363,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/P/TRNRPFW128F93274CE.h5
16364,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/P/TRNRPGD128F426CC02.h5
16365,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/Q/TRNRQAS128F14881CE.h5
16366,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/Q/TRNRQLX128F1483677.h5
16367,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/Q/TRNRQPA128F4271F93.h5
16368,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/T/TRNRTAG128F92EDC17.h5
16369,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/T/TRNRTLH12903CA1596.h5
16370,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/U/TRNRUCU128F92EF25E.h5
16371,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/U/TRNRUVQ128F147CD09.h5
16372,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/U/TRNRUYO128F92DC96C.h5
16373,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/W/TRNRWAU128E0793EAA.h5
16374,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/W/TRNRWIT12903CBF63C.h5
16375,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/W/TRNRWQE128F92F8FCB.h5
16376,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/X/TRNRXEP128E0785EAD.h5
16377,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/X/TRNRXYK128E078EC67.h5
16378,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/X/TRNRXYR128F930497F.h5
16379,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/Y/TRNRYFD128F92E3880.h5
16380,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/Z/TRNRZAA128F428C526.h5
16381,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/Z/TRNRZIT128F4246E00.h5
16382,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/R/Z/TRNRZMN128F4286BFF.h5
16383,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/A/TRNSAWQ128E0781C7A.h5
16384,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/B/TRNSBIT12903CB09AB.h5
16385,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/C/TRNSCFW128EF354B63.h5
16386,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/C/TRNSCOY128E0793C80.h5
16387,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/C/TRNSCPO128F92F996E.h5
16388,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/C/TRNSCPZ128F1456736.h5
16389,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/C/TRNSCQT128F1480E56.h5
16390,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/D/TRNSDVY128F148E2FE.h5
16391,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/F/TRNSFVL12903CC44B6.h5
16392,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/G/TRNSGRG128F9326784.h5
16393,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/G/TRNSGVZ128F93267E9.h5
16394,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/H/TRNSHLG128F9365887.h5
16395,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/H/TRNSHMP128F92E17DF.h5
16396,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/I/TRNSIFK12903CC39E0.h5
16397,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/I/TRNSIFR128F429CCFA.h5
16398,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/I/TRNSIMN128F4284C46.h5
16399,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/I/TRNSIYB128F92F7C8B.h5
16400,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/I/TRNSIZL128F4298571.h5
16401,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/J/TRNSJPM12903CE48E9.h5
16402,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/J/TRNSJVA128F92FE70B.h5
16403,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/K/TRNSKLA128F149F1F3.h5
16404,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/M/TRNSMWC128F1477489.h5
16405,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/O/TRNSOAV12903CC8029.h5
16406,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/O/TRNSORC128F930659C.h5
16407,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/P/TRNSPEF12903CF2526.h5
16408,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/P/TRNSPLN128F92FBC1A.h5
16409,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/P/TRNSPQE128F92EF7ED.h5
16410,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/Q/TRNSQCY128F428A064.h5
16411,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/R/TRNSREG128F4226D5F.h5
16412,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/R/TRNSRXO128F4278EBD.h5
16413,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/S/TRNSSHH12903CECE45.h5
16414,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/T/TRNSTAE128F428DE5B.h5
16415,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/T/TRNSTRE128F423B111.h5
16416,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/T/TRNSTXF128F4284F70.h5
16417,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/U/TRNSUBY128F423C091.h5
16418,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/U/TRNSUDU128F935E831.h5
16419,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/U/TRNSUGM128F4245724.h5
16420,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/U/TRNSUMJ128F933A460.h5
16421,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/V/TRNSVBG128F92DC716.h5
16422,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/V/TRNSVGW128F424E127.h5
16423,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/V/TRNSVHN128F428D858.h5
16424,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/V/TRNSVOF128F4272064.h5
16425,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/W/TRNSWXZ128F9306166.h5
16426,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/X/TRNSXCK12903C9AE4B.h5
16427,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/X/TRNSXNF12903CB64FA.h5
16428,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/X/TRNSXUB128F4277C9E.h5
16429,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/Y/TRNSYON128F14A111A.h5
16430,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/S/Z/TRNSZIR128F92E0240.h5
16431,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/A/TRNTALF128EF343800.h5
16432,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/A/TRNTAVO128F93129D0.h5
16433,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/B/TRNTBSO128F426763D.h5
16434,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/C/TRNTCEJ12903CD6962.h5
16435,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/D/TRNTDFJ128F931B827.h5
16436,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/E/TRNTEAG128F14A141B.h5
16437,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/E/TRNTESJ128F93038D3.h5
16438,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/E/TRNTEVF12903CFF518.h5
16439,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/F/TRNTFFA128EF343FB6.h5
16440,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/F/TRNTFLT128F4275F45.h5
16441,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/F/TRNTFUL128F426A919.h5
16442,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/G/TRNTGBM128F93267DF.h5
16443,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/G/TRNTGMG128F42591DC.h5
16444,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/I/TRNTIVG12903CEAEEB.h5
16445,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/I/TRNTIWJ128E078EEE4.h5
16446,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/J/TRNTJOQ128E0794306.h5
16447,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/K/TRNTKJE128F92F2E27.h5
16448,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/K/TRNTKMT128F42693CF.h5
16449,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/K/TRNTKPZ128F425A80C.h5
16450,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/L/TRNTLWE128F147E1D7.h5
16451,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/L/TRNTLWX128F426AD0C.h5
16452,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/M/TRNTMFF128F42615D7.h5
16453,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/M/TRNTMLI128F93358EB.h5
16454,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/O/TRNTOAF12903D06F4A.h5
16455,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/Q/TRNTQJR128F148BF57.h5
16456,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/Q/TRNTQSV128F4259A67.h5
16457,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/Q/TRNTQVV128F428A860.h5
16458,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/R/TRNTRRP128F9316B06.h5
16459,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/R/TRNTRVS128F92CB74A.h5
16460,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/S/TRNTSAI128E0791A08.h5
16461,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/S/TRNTSFY128F930CF05.h5
16462,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/S/TRNTSNM128F92E8CFE.h5
16463,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/T/TRNTTLY12903D01296.h5
16464,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/U/TRNTULN128F92F1E68.h5
16465,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/U/TRNTUMJ128F9327472.h5
16466,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/V/TRNTVGG128F9335943.h5
16467,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/V/TRNTVPM128F4220067.h5
16468,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/V/TRNTVPO128F9336FC5.h5
16469,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/V/TRNTVQG128F92D1B07.h5
16470,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/W/TRNTWHG128F425AC37.h5
16471,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/X/TRNTXFL128F4240EC5.h5
16472,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/X/TRNTXPQ128E078CE72.h5
16473,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/X/TRNTXYN12903CCF25E.h5
16474,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/Z/TRNTZQM128F9345BEF.h5
16475,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/T/Z/TRNTZRG128F4275BF0.h5
16476,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/A/TRNUAEE128F9334F39.h5
16477,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/A/TRNUARX12903CB1959.h5
16478,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/B/TRNUBIO128F9314A7B.h5
16479,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/C/TRNUCAQ128F148A27F.h5
16480,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/C/TRNUCBG128F92DE30C.h5
16481,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/C/TRNUCGL128F42390EF.h5
16482,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/D/TRNUDOZ128F42B0CFC.h5
16483,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/D/TRNUDSG128F149F1F2.h5
16484,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/E/TRNUEGL128F4286DEC.h5
16485,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/F/TRNUFAR128F4260735.h5
16486,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/F/TRNUFVJ128F9321341.h5
16487,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/H/TRNUHCF128F4229366.h5
16488,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/I/TRNUIAT128F92ED447.h5
16489,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/I/TRNUIZU12903CF44D3.h5
16490,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/J/TRNUJWO12903CDDD7D.h5
16491,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/K/TRNUKCN128F146DBE8.h5
16492,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/K/TRNUKFQ128F93216E1.h5
16493,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/K/TRNUKIP128F14805AE.h5
16494,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/K/TRNUKNP128F933D7F7.h5
16495,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/L/TRNULKQ128F9310C23.h5
16496,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/M/TRNUMRY12903CB6530.h5
16497,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/N/TRNUNFJ128F93035A6.h5
16498,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/N/TRNUNGN12903CE6DAA.h5
16499,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/N/TRNUNST128F9335954.h5
16500,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/O/TRNUODC128F4291D91.h5
16501,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/O/TRNUOPY128F4290F67.h5
16502,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/O/TRNUOSP12903CAAC31.h5
16503,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/P/TRNUPHK128F92F6EF2.h5
16504,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/Q/TRNUQVJ128F14A95A4.h5
16505,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/R/TRNURAD12903CB81E0.h5
16506,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/R/TRNURHY12903CF6FA7.h5
16507,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/R/TRNURYM12903CEF673.h5
16508,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/S/TRNUSFB12903CB535A.h5
16509,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/T/TRNUTXB128F92F6C9F.h5
16510,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/U/TRNUUEG128F146111D.h5
16511,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/N/U/V/TRNUVKF128C7196AA7.h5
